Record_ID,Date,Units_Sold,Price,Revenue,Cost,Profit,Price_Zscore,Is_Outlier,Is_Loss,Is_Zero_Units,Profit_Margin_Pct,Price_Tier,Unit_Tier,Model_ID,Region_ID
1888,2025-07-25,3.0,41700.0,125100.0,93853.84,31246.16,0.060364105635881224,0,0,0,0.24976946442845724,30K-45K,0-4,6,1
139,2023-03-22,6.0,40800.0,244800.0,179783.22,65016.78,0.02813114253517995,0,0,0,0.2655914215686275,30K-45K,4-8,6,1
1973,2025-09-05,9.0,48300.0,434700.0,313860.51,120839.49,-0.7100467292235134,0,0,0,0.27798364389233954,45K-60K,8-12,5,4
124,2023-03-08,4.0,131400.0,525600.0,360545.03,165054.97,0.5986098313641459,0,0,0,0.3140315258751903,110K-145K,0-4,4,5
1290,2024-10-21,7.0,53100.0,371700.0,275107.35,96592.65,0.7904293778148539,0,0,0,0.2598672316384181,45K-60K,4-8,5,1
731,2024-01-12,6.0,54000.0,324000.0,240689.06,83310.94,1.0717686478845478,0,0,0,0.2571325308641975,45K-60K,4-8,5,4
653,2023-12-07,8.0,55400.0,443200.0,313471.47,129728.53,0.023474576316110128,0,0,0,0.2927087770758123,45K-60K,4-8,1,4
374,2023-08-01,1.0,34700.0,34700.0,25006.8,9693.2,-0.19033671848068423,0,0,0,0.27934293948126804,30K-45K,0-4,6,2
1299,2024-10-24,6.0,46900.0,281400.0,204320.48,77079.52,-1.1476855937763706,0,0,0,0.27391442786069653,45K-60K,4-8,5,2
1848,2025-07-04,5.0,54800.0,274000.0,201463.57,72536.43,1.321847999057609,0,0,0,0.2647314963503649,45K-60K,4-8,5,4
920,2024-04-16,6.0,39500.0,237000.0,172144.95,64855.05,-0.018427581943610778,0,0,0,0.27365,30K-45K,4-8,6,3
1823,2025-06-25,6.0,62800.0,376800.0,262972.04,113827.96,-0.2448034810616505,0,0,0,0.3020911889596603,60K-80K,4-8,2,1
1479,2025-01-13,3.0,45400.0,136200.0,99386.98,36813.02,-1.6165843772258603,0,0,0,0.2702864904552129,45K-60K,0-4,5,1
49,2023-01-25,2.0,51400.0,102800.0,75555.13,27244.87,-0.19072186669185637,0,0,0,0.26502791828793776,45K-60K,0-4,1,4
1793,2025-06-12,3.0,138900.0,416700.0,280832.11,135867.89,1.65455900568599,0,0,0,0.3260568514518839,110K-145K,0-4,4,2
601,2023-11-10,7.0,34200.0,239400.0,179143.75,60256.25,-0.20824392020329607,0,0,0,0.2516969507101086,30K-45K,4-8,6,2
790,2024-02-12,4.0,56600.0,226400.0,162548.04,63851.96,0.08773350921850008,0,0,0,0.28203162544169613,45K-60K,0-4,1,2
1601,2025-03-09,8.0,53900.0,431200.0,318983.8,112216.2,1.0405087289879151,0,0,0,0.2602416512059369,45K-60K,4-8,5,1
141,2023-03-23,3.0,41200.0,123600.0,90030.62,33569.38,0.0424569039132694,0,0,0,0.271596925566343,30K-45K,0-4,6,4
1585,2025-03-04,5.0,47100.0,235500.0,173640.97,61859.03,-1.0851657559831054,0,0,0,0.26267104033970273,45K-60K,4-8,5,2
43,2023-01-22,2.0,85000.0,170000.0,120158.01,49841.99,-0.9728860495331799,0,0,0,0.2931881764705882,80K-110K,0-4,7,4
174,2023-04-08,6.0,51100.0,306600.0,228935.79,77664.21,0.16523099988220083,0,0,0,0.25330792563600785,45K-60K,4-8,5,4
1132,2024-08-04,6.0,136100.0,816600.0,547141.77,269458.23,1.2603379806058348,0,0,0,0.3299757898603967,110K-145K,4-8,4,3
253,2023-05-24,8.0,45100.0,360800.0,268681.45,92118.55,-1.7103641339157583,0,0,0,0.2553174889135255,45K-60K,4-8,5,3
930,2024-04-22,1.0,98500.0,98500.0,67125.3,31374.7,1.3638466395409066,0,0,0,0.3185248730964467,80K-110K,0-4,7,3
1075,2024-07-12,1.0,169100.0,169100.0,111483.22,57616.78,1.2043148413883515,0,0,0,0.3407260792430514,145K+,0-4,8,3
1258,2024-10-08,3.0,54700.0,164100.0,114992.87,49107.13,-0.014009801210284008,0,0,0,0.29925124923826935,45K-60K,0-4,1,3
269,2023-06-04,6.0,80200.0,481200.0,343964.83,137235.17,-1.803724338981744,0,0,0,0.2851936201163758,80K-110K,4-8,7,1
1427,2024-12-23,3.0,36600.0,109800.0,80874.04,28925.96,-0.12228935193475933,0,0,0,0.2634422586520947,30K-45K,0-4,6,1
1410,2024-12-18,8.0,55600.0,444800.0,311611.39,133188.61,0.034184398466508455,0,0,0,0.29943482464028776,45K-60K,4-8,1,2
549,2023-10-18,1.0,152500.0,152500.0,97788.52,54711.48,-0.4585250227877823,0,0,0,0.35876380327868856,145K+,0-4,8,1
398,2023-08-11,2.0,50100.0,100200.0,72571.36,27628.64,-0.2603357106694455,0,0,0,0.27573493013972056,45K-60K,0-4,1,4
1298,2024-10-24,2.0,121400.0,242800.0,167830.46,74969.54,-0.8093224010649797,0,0,0,0.30877075782537067,110K-145K,0-4,4,1
2089,2025-11-05,3.0,84400.0,253200.0,179977.92,73222.08,-1.0767408357142503,0,0,0,0.2891867298578199,80K-110K,0-4,7,1
1979,2025-09-09,4.0,41500.0,166000.0,123457.12,42542.88,0.053201224946836496,0,0,0,0.2562824096385542,30K-45K,0-4,6,2
498,2023-09-27,5.0,63300.0,316500.0,228944.26,87555.74,-1.156262981266691,0,0,0,0.27663740916271723,60K-80K,4-8,3,1
1914,2025-08-06,4.0,81800.0,327200.0,223627.03,103572.97,-1.5267782424988892,0,0,0,0.31654330684596577,80K-110K,0-4,7,2
1186,2024-09-01,7.0,53500.0,374500.0,276454.42,98045.58,0.9154690534013845,0,0,0,0.26180395193591455,45K-60K,4-8,5,1
1259,2024-10-08,7.0,49600.0,347200.0,249278.83,97921.17,-0.30366778356728896,0,0,0,0.28203101958525345,45K-60K,4-8,5,2
1083,2024-07-15,2.0,83800.0,167600.0,118513.17,49086.83,-1.1805956218953209,0,0,0,0.29288084725536995,80K-110K,0-4,7,1
1795,2025-06-13,8.0,53700.0,429600.0,308009.5,121590.5,0.9779888911946498,0,0,0,0.2830318901303538,45K-60K,4-8,5,1
415,2023-08-20,4.0,45400.0,181600.0,135736.83,45863.17,-1.6165843772258603,0,0,0,0.25255049559471365,45K-60K,0-4,5,1
483,2023-09-20,6.0,52400.0,314400.0,225702.46,88697.54,-0.13717275593986475,0,0,0,0.2821168575063613,45K-60K,4-8,1,4
1588,2025-03-05,6.0,77200.0,463200.0,337967.23,125232.77,1.172594080388942,0,0,0,0.2703643566493955,60K-80K,4-8,3,1
1379,2024-11-30,9.0,69200.0,622800.0,433000.39,189799.61,-0.16775530761429985,0,0,0,0.304752103403982,60K-80K,8-12,3,3
693,2023-12-29,4.0,68000.0,272000.0,189355.59,82644.41,-0.36880771581478616,0,0,0,0.3038397426470588,60K-80K,0-4,3,2
1390,2024-12-05,3.0,62100.0,186300.0,130631.93,55668.07,-1.3573153894671772,0,0,0,0.29880874932903917,60K-80K,0-4,3,4
525,2023-10-11,6.0,67600.0,405600.0,281642.95,123957.05,-0.05510770085474166,0,0,0,0.3056140285996055,60K-80K,4-8,2,4
303,2023-06-23,2.0,72800.0,145600.0,102287.99,43312.01,0.435401916987159,0,0,0,0.2974725961538462,60K-80K,0-4,3,4
59,2023-01-30,3.0,77200.0,231600.0,162966.24,68633.76,1.172594080388942,0,0,0,0.2963461139896373,60K-80K,0-4,3,2
736,2024-01-14,4.0,49500.0,198000.0,147054.31,50945.69,-0.3349277024639216,0,0,0,0.25730146464646464,45K-60K,0-4,5,3
340,2023-07-15,6.0,55100.0,330600.0,235392.4,95207.6,0.007409843090512642,0,0,0,0.28798427102238355,45K-60K,4-8,1,4
1603,2025-03-09,4.0,132200.0,528800.0,354933.58,173866.42,0.7112444099584759,0,0,0,0.3287942889561271,110K-145K,0-4,4,1
1063,2024-07-05,5.0,68600.0,343000.0,243790.18,99209.82,-0.015587746644968984,0,0,0,0.28924145772594756,60K-80K,4-8,2,1
609,2023-11-12,7.0,54300.0,380100.0,283808.46,96291.54,1.1655484045744458,0,0,0,0.25333212312549325,45K-60K,4-8,5,4
1404,2024-12-14,2.0,86200.0,172400.0,120562.26,51837.74,-0.7651764771710389,0,0,0,0.30068294663573086,80K-110K,0-4,7,3
1515,2025-02-02,7.0,49900.0,349300.0,261632.21,87667.79,-0.209888026877391,0,0,0,0.2509813627254509,45K-60K,4-8,5,4
636,2023-11-28,1.0,68900.0,68900.0,47778.07,21121.93,-0.21801840966442143,0,0,0,0.3065592162554427,60K-80K,0-4,3,2
1947,2025-08-27,7.0,38400.0,268800.0,201761.24,67038.76,-0.05782342573335678,0,0,0,0.2494001488095238,30K-45K,4-8,6,1
2134,2025-11-28,5.0,63900.0,319500.0,232727.7,86772.3,-0.20133153143090057,0,0,0,0.27158779342723005,60K-80K,4-8,2,4
1724,2025-05-08,9.0,63400.0,570600.0,399380.36,171219.64,-0.2210915085357869,0,0,0,0.30006947073256224,60K-80K,8-12,2,1
720,2024-01-08,6.0,50900.0,305400.0,225179.74,80220.26,0.10271116208893553,0,0,0,0.2626727570399476,45K-60K,4-8,5,3
874,2024-03-27,1.0,133000.0,133000.0,91347.6,41652.4,0.823878988552806,0,0,0,0.31317593984962405,110K-145K,0-4,4,1
1690,2025-04-21,6.0,60700.0,364200.0,262146.86,102053.14,-0.32779538490217314,0,0,0,0.2802118066996156,60K-80K,4-8,2,2
1552,2025-02-18,5.0,60700.0,303500.0,219992.65,83507.35,-0.32779538490217314,0,0,0,0.27514777594728174,60K-80K,4-8,2,2
648,2023-12-05,3.0,34400.0,103200.0,77421.6,25778.4,-0.20108103951425133,0,0,0,0.2497906976744186,30K-45K,0-4,6,3
1421,2024-12-22,3.0,50000.0,150000.0,109321.88,40678.12,-0.26569062174464464,0,0,0,0.2711874666666667,45K-60K,0-4,1,2
1098,2024-07-22,3.0,72300.0,216900.0,157174.01,59725.99,0.3516300802369564,0,0,0,0.27536187183033656,60K-80K,0-4,3,4
251,2023-05-23,6.0,49700.0,298200.0,213826.04,84373.96,-0.2817553549702421,0,0,0,0.2829441985244802,45K-60K,4-8,1,3
628,2023-11-24,5.0,48600.0,243000.0,176674.31,66325.69,-0.6162669725336155,0,0,0,0.27294522633744855,45K-60K,4-8,5,2
1596,2025-03-08,5.0,67100.0,335500.0,235631.95,99868.05,-0.5195970219651509,0,0,0,0.2976692995529061,60K-80K,4-8,3,3
263,2023-06-01,4.0,56500.0,226000.0,162117.73,63882.27,0.08237859814330092,0,0,0,0.28266491150442474,45K-60K,0-4,1,3
1038,2024-06-20,4.0,52900.0,211600.0,151747.17,59852.83,0.7279095400215886,0,0,0,0.2828583648393195,45K-60K,0-4,5,2
400,2023-08-12,5.0,36000.0,180000.0,130969.5,49030.5,-0.1437779940018935,0,0,0,0.27239166666666664,30K-45K,4-8,6,3
1647,2025-04-01,4.0,91000.0,364000.0,252645.48,111354.52,0.0656618122775252,0,0,0,0.305919010989011,80K-110K,0-4,7,1
1874,2025-07-17,9.0,49600.0,446400.0,319897.82,126502.18,-0.2871102660454413,0,0,0,0.28338301971326163,45K-60K,8-12,1,1
803,2024-02-16,5.0,66500.0,332500.0,233321.36,99178.64,-0.620123226065394,0,0,0,0.29828162406015035,60K-80K,4-8,3,3
1853,2025-07-08,9.0,62600.0,563400.0,406965.47,156434.53,-0.25270747190360504,0,0,0,0.27766157259495916,60K-80K,8-12,2,2
1051,2024-06-28,4.0,74000.0,296000.0,204325.56,91674.44,0.6364543251876453,0,0,0,0.30971094594594595,60K-80K,0-4,3,2
908,2024-04-11,4.0,70800.0,283200.0,202533.6,80666.4,0.0713561526165309,0,0,0,0.2848389830508474,60K-80K,0-4,2,1
337,2023-07-14,4.0,48000.0,192000.0,138061.88,53938.12,-0.3727888432486279,0,0,0,0.28092770833333336,45K-60K,0-4,1,2
96,2023-02-20,2.0,76000.0,152000.0,109672.65,42327.35,0.9715416721884559,0,0,0,0.27846940789473684,60K-80K,0-4,3,4
1333,2024-11-09,9.0,74100.0,666900.0,464924.48,201975.52,0.20177200150878075,0,0,0,0.3028572799520168,60K-80K,8-12,2,4
1104,2024-07-24,7.0,63700.0,445900.0,309694.47,136205.53,-0.2092355222728551,0,0,0,0.30546205427225837,60K-80K,4-8,2,4
1704,2025-04-27,4.0,125600.0,502400.0,338583.59,163816.41,-0.2179908634447469,0,0,0,0.32606769506369426,110K-145K,0-4,4,2
2036,2025-10-01,5.0,94700.0,473500.0,331194.18,142305.82,0.7060996603941266,0,0,0,0.3005402745512144,80K-110K,4-8,7,4
1801,2025-06-16,6.0,50200.0,301200.0,215415.24,85784.76,-0.2549807995942463,0,0,0,0.28480996015936255,45K-60K,4-8,1,3
651,2023-12-06,5.0,71400.0,357000.0,248334.49,108665.51,0.09506812514239452,0,0,0,0.3043851820728291,60K-80K,4-8,2,1
1604,2025-03-10,7.0,74700.0,522900.0,371620.37,151279.63,0.22548397403464435,0,0,0,0.28930891183782753,60K-80K,4-8,2,2
1600,2025-03-09,6.0,58800.0,352800.0,248157.58,104642.42,0.20554155287288164,0,0,0,0.2966054988662131,45K-60K,4-8,1,2
2016,2025-09-23,3.0,64500.0,193500.0,137997.86,55502.14,-0.9552105730662045,0,0,0,0.2868327648578811,60K-80K,0-4,3,1
1865,2025-07-13,6.0,55700.0,334200.0,242961.87,91238.13,0.03953930954170762,0,0,0,0.27300457809694795,45K-60K,4-8,1,4
1210,2024-09-14,6.0,34700.0,208200.0,151970.93,56229.07,-0.19033671848068423,0,0,0,0.2700723823246878,30K-45K,4-8,6,3
85,2023-02-14,2.0,160600.0,321200.0,213926.14,107273.86,0.35286069406924686,0,0,0,0.33397839352428393,145K+,0-4,8,2
148,2023-03-26,5.0,72400.0,362000.0,259068.25,102931.75,0.13458807935216718,0,0,0,0.28434185082872926,60K-80K,4-8,2,1
755,2024-01-24,6.0,40800.0,244800.0,179830.31,64969.69,0.02813114253517995,0,0,0,0.2653990604575163,30K-45K,4-8,6,2
1792,2025-06-12,7.0,46300.0,324100.0,241716.05,82383.95,-1.3352451071561664,0,0,0,0.25419299598889233,45K-60K,4-8,5,3
744,2024-01-19,6.0,147400.0,884400.0,575189.62,309210.38,-0.9693975111792451,0,0,0,0.34962729534147446,145K+,4-8,8,1
1000,2024-05-28,5.0,64300.0,321500.0,222632.74,98867.26,-0.9887193077662856,0,0,0,0.30751869362363915,60K-80K,4-8,3,1
1413,2024-12-19,5.0,99400.0,497000.0,354269.91,142730.09,1.5196288188125122,0,0,0,0.2871832796780684,80K-110K,4-8,7,1
362,2023-07-27,2.0,153400.0,306800.0,207733.55,99066.45,-0.3683710542481124,0,0,0,0.32290237940026073,145K+,0-4,8,3
1053,2024-06-28,7.0,51100.0,357700.0,265852.55,91847.45,0.16523099988220083,0,0,0,0.25677229521945766,45K-60K,4-8,5,1
1715,2025-05-03,5.0,69300.0,346500.0,239504.76,106995.24,0.01207622130187189,0,0,0,0.30878857142857147,60K-80K,4-8,2,3
2031,2025-09-29,3.0,75800.0,227400.0,160967.8,66432.2,0.9380329374883748,0,0,0,0.2921380826737027,60K-80K,0-4,3,1
965,2024-05-11,6.0,37100.0,222600.0,165537.97,57062.03,-0.10438215021214751,0,0,0,0.25634335130278524,30K-45K,4-8,6,1
1017,2024-06-10,3.0,81800.0,245400.0,176489.58,68910.42,-1.5267782424988892,0,0,0,0.2808085574572127,80K-110K,0-4,7,4
1431,2024-12-25,7.0,61000.0,427000.0,300422.72,126577.28,-0.3159393986392413,0,0,0,0.29643391100702576,60K-80K,4-8,2,4
652,2023-12-06,10.0,54900.0,549000.0,392854.88,156145.12,-0.0032999790598856834,0,0,0,0.28441734061930785,45K-60K,8-12,1,3
587,2023-11-04,4.0,73400.0,293600.0,210654.02,82945.98,0.17410803356193988,0,0,0,0.2825135558583106,60K-80K,0-4,2,3
1703,2025-04-26,8.0,69900.0,559200.0,406917.26,152282.74,0.035788193827735494,0,0,0,0.27232249642346207,60K-80K,4-8,2,4
1512,2025-02-01,1.0,37900.0,37900.0,28007.47,9892.53,-0.0757306274559686,0,0,0,0.2610166226912929,30K-45K,0-4,6,2
1918,2025-08-08,8.0,50300.0,402400.0,300281.43,102118.57,-0.08484835129086038,0,0,0,0.25377378230616304,45K-60K,4-8,5,1
1241,2024-10-01,5.0,36800.0,184000.0,136733.48,47266.52,-0.1151264712457146,0,0,0,0.2568832608695652,30K-45K,4-8,6,4
632,2023-11-27,5.0,72400.0,362000.0,255729.82,106270.18,0.36838444758699695,0,0,0,0.29356403314917123,60K-80K,4-8,3,4
740,2024-01-17,3.0,37800.0,113400.0,84205.26,29194.74,-0.07931206780049097,0,0,0,0.25744920634920637,30K-45K,0-4,6,2
1180,2024-08-28,4.0,48400.0,193600.0,142122.7,51477.3,-0.6787868103268808,0,0,0,0.2658951446280992,45K-60K,0-4,5,2
1638,2025-03-28,4.0,63900.0,255600.0,183499.03,72100.97,-0.20133153143090057,0,0,0,0.28208517214397494,60K-80K,0-4,2,2
2018,2025-09-23,5.0,48500.0,242500.0,181225.3,61274.7,-0.6475268914302481,0,0,0,0.2526791752577319,45K-60K,4-8,5,3
1322,2024-11-02,5.0,49600.0,248000.0,185351.47,62648.53,-0.30366778356728896,0,0,0,0.25261504032258064,45K-60K,4-8,5,1
574,2023-10-30,5.0,36100.0,180500.0,133248.5,47251.5,-0.14019655365737116,0,0,0,0.26178116343490304,30K-45K,4-8,6,3
1040,2024-06-21,7.0,36400.0,254800.0,189984.54,64815.46,-0.12945223262380406,0,0,0,0.25437778649921505,30K-45K,4-8,6,2
233,2023-05-14,4.0,71400.0,285600.0,207729.03,77870.97,0.2008407740865917,0,0,0,0.2726574579831933,60K-80K,0-4,3,3
379,2023-08-04,1.0,85800.0,85800.0,58886.96,26913.04,-0.8344130012917526,0,0,0,0.31367179487179486,80K-110K,0-4,7,2
1342,2024-11-11,3.0,76400.0,229200.0,159448.33,69751.67,1.038559141588618,0,0,0,0.30432665794066316,60K-80K,0-4,3,2
1452,2025-01-04,7.0,54100.0,378700.0,278367.14,100332.86,-0.04613926766147899,0,0,0,0.26494021653023503,45K-60K,4-8,1,1
570,2023-10-28,2.0,171800.0,343600.0,232001.91,111598.09,1.4747767470073614,0,0,0,0.3247907159487776,145K+,0-4,8,3
277,2023-06-09,4.0,129300.0,517200.0,342441.68,174758.32,0.3029440625540295,0,0,0,0.337893116782676,110K-145K,0-4,4,4
68,2023-02-03,2.0,80700.0,161400.0,110113.89,51286.11,-1.7171786838308518,0,0,0,0.3177578066914498,80K-110K,0-4,7,4
2033,2025-09-29,6.0,54000.0,324000.0,228090.86,95909.14,-0.051494178736678144,0,0,0,0.29601586419753084,45K-60K,4-8,1,2
979,2024-05-18,6.0,68100.0,408600.0,290912.4,117687.6,-0.3520533484647456,0,0,0,0.2880264317180617,60K-80K,4-8,3,4
27,2023-01-15,4.0,65100.0,260400.0,188737.05,71662.95,-0.8546843689659613,0,0,0,0.2752033410138249,60K-80K,0-4,3,3
1139,2024-08-06,6.0,48200.0,289200.0,202493.76,86706.24,-0.3620790210982296,0,0,0,0.29981410788381746,45K-60K,4-8,1,3
663,2023-12-12,8.0,51300.0,410400.0,304184.42,106215.58,0.22775083767546614,0,0,0,0.25880989278752436,45K-60K,4-8,5,1
2102,2025-11-09,9.0,53600.0,482400.0,340827.77,141572.23,-0.0729138230374748,0,0,0,0.293474771973466,45K-60K,8-12,1,4
204,2023-04-28,6.0,74200.0,445200.0,315005.21,130194.79,0.205723996929758,0,0,0,0.2924411275831087,60K-80K,4-8,2,4
2073,2025-10-26,5.0,75000.0,375000.0,263242.81,111757.19,0.8039979986880506,0,0,0,0.29801917333333333,60K-80K,4-8,3,4
546,2023-10-17,6.0,52600.0,315600.0,232512.12,83087.88,0.6341297833316907,0,0,0,0.26326958174904946,45K-60K,4-8,5,4
1185,2024-08-31,5.0,119100.0,595500.0,401349.76,194150.24,-1.1331468145236785,0,0,0,0.3260289504617968,110K-145K,4-8,4,4
1374,2024-11-27,6.0,71800.0,430800.0,310509.85,120290.15,0.11087610682630358,0,0,0,0.2792250464252553,60K-80K,4-8,2,4
1240,2024-09-28,6.0,51900.0,311400.0,220479.56,90920.44,-0.16394731131586057,0,0,0,0.29197315350032116,45K-60K,4-8,1,2
1906,2025-08-02,1.0,130900.0,130900.0,91100.69,39799.31,0.5282132197426896,0,0,0,0.30404362108479754,110K-145K,0-4,4,2
1130,2024-08-03,3.0,64300.0,192900.0,138234.85,54665.15,-0.9887193077662856,0,0,0,0.28338595127008814,60K-80K,0-4,3,2
1790,2025-06-11,5.0,55600.0,278000.0,200067.99,77932.01,0.034184398466508455,0,0,0,0.2803309712230216,45K-60K,4-8,1,2
1758,2025-05-25,2.0,90300.0,180600.0,123434.59,57165.41,-0.05550210493372373,0,0,0,0.3165305094130676,80K-110K,0-4,7,1
844,2024-03-10,7.0,48100.0,336700.0,246332.35,90367.65,-0.36743393217342873,0,0,0,0.26839218889218885,45K-60K,4-8,1,4
2143,2025-12-03,1.0,84400.0,84400.0,58406.49,25993.51,-1.0767408357142503,0,0,0,0.3079799763033175,80K-110K,0-4,7,1
1204,2024-09-10,3.0,127100.0,381300.0,256194.46,125105.54,-0.006801028580378083,0,0,0,0.32810264883293994,110K-145K,0-4,4,3
909,2024-04-11,5.0,82700.0,413500.0,294839.12,118660.88,-1.3709960632272835,0,0,0,0.286967061668682,80K-110K,4-8,7,3
1354,2024-11-17,3.0,134800.0,404400.0,280326.22,124073.78,1.0773067903900486,0,0,0,0.3068095450049456,110K-145K,0-4,4,1
594,2023-11-07,4.0,71000.0,284000.0,201987.18,82012.82,0.13382330468642958,0,0,0,0.28877753521126764,60K-80K,0-4,3,4
1118,2024-07-29,8.0,55600.0,444800.0,326262.2,118537.8,1.5719273502306703,0,0,0,0.2664968525179856,45K-60K,4-8,5,1
943,2024-04-28,1.0,90100.0,90100.0,61859.63,28240.37,-0.09012036699408056,0,0,0,0.3134336293007769,80K-110K,0-4,7,5
514,2023-10-05,6.0,49300.0,295800.0,215385.95,80414.05,-0.3974475402571869,0,0,0,0.2718527721433401,45K-60K,4-8,5,3
29,2023-01-15,6.0,55900.0,335400.0,244899.65,90500.35,0.050249131692105944,0,0,0,0.2698281156827669,45K-60K,4-8,1,2
2128,2025-11-25,7.0,58000.0,406000.0,295341.71,110658.29,0.16270226427128837,0,0,0,0.2725573645320197,45K-60K,4-8,1,2
388,2023-08-07,4.0,119400.0,477600.0,320074.26,157525.74,-1.0909088475508046,0,0,0,0.32982776381909545,110K-145K,0-4,4,2
1356,2024-11-18,6.0,69800.0,418800.0,303570.23,115229.77,0.03183619840675823,0,0,0,0.27514271728748807,60K-80K,4-8,2,1
1317,2024-10-31,6.0,50500.0,303000.0,217806.06,85193.94,-0.022328513497595077,0,0,0,0.2811681188118812,45K-60K,4-8,5,3
243,2023-05-19,3.0,76500.0,229500.0,166246.45,63253.55,1.0553135089386585,0,0,0,0.2756145969498911,60K-80K,0-4,3,2
1020,2024-06-11,8.0,48200.0,385600.0,279269.4,106330.6,-0.3620790210982296,0,0,0,0.2757536307053942,45K-60K,4-8,1,2
531,2023-10-13,1.0,89600.0,89600.0,61512.71,28087.29,-0.17666602214497265,0,0,0,0.31347421875000003,80K-110K,0-4,7,2
1819,2025-06-23,2.0,159300.0,318600.0,209354.44,109245.56,0.22263829506750146,0,0,0,0.34289252981795354,145K+,0-4,8,2
1759,2025-05-25,2.0,95700.0,191400.0,137261.1,54138.9,0.8791909706959108,0,0,0,0.28285736677115986,80K-110K,0-4,7,4
84,2023-02-13,2.0,88000.0,176000.0,122425.23,53574.77,-0.45361211862782735,0,0,0,0.30440210227272724,80K-110K,0-4,7,4
1629,2025-03-24,4.0,134700.0,538800.0,374407.61,164392.39,1.0632274680657574,0,0,0,0.3051083704528582,110K-145K,0-4,4,2
475,2023-09-16,4.0,72200.0,288800.0,207642.85,81157.15,0.3348757128869159,0,0,0,0.2810150623268698,60K-80K,0-4,3,2
986,2024-05-21,1.0,93300.0,93300.0,66365.1,26934.9,0.4637718259716288,0,0,0,0.2886913183279743,80K-110K,0-4,7,1
547,2023-10-18,8.0,53500.0,428000.0,320324.77,107675.23,0.9154690534013845,0,0,0,0.25157764018691586,45K-60K,4-8,5,2
461,2023-09-07,5.0,71600.0,358000.0,254604.4,103395.6,0.23434950878667274,0,0,0,0.2888145251396648,60K-80K,4-8,3,4
1120,2024-07-30,4.0,122400.0,489600.0,333900.59,155699.41,-0.6685291778220671,0,0,0,0.3180135008169935,110K-145K,0-4,4,3
213,2023-05-03,5.0,55700.0,278500.0,199321.04,79178.96,1.6031872691273028,0,0,0,0.2843050628366248,45K-60K,4-8,5,4
1648,2025-04-02,8.0,37400.0,299200.0,220732.55,78467.45,-0.09363782917858042,0,0,0,0.2622575200534759,30K-45K,4-8,6,1
429,2023-08-27,3.0,66600.0,199800.0,141666.48,58133.52,-0.09462765506451434,0,0,0,0.29095855855855857,60K-80K,0-4,2,2
1830,2025-06-28,7.0,53900.0,377300.0,275595.87,101704.13,-0.05684908981187731,0,0,0,0.26955772594752186,45K-60K,4-8,1,3
16,2023-01-08,7.0,37500.0,262500.0,196198.81,66301.19,-0.09005638883405806,0,0,0,0.2525759619047619,30K-45K,4-8,6,1
865,2024-03-23,8.0,51700.0,413600.0,304996.89,108603.11,-0.17465713346625888,0,0,0,0.26258005319148936,45K-60K,4-8,1,2
2169,2025-12-15,9.0,59700.0,537300.0,397552.46,139747.54,0.2537357525496741,0,0,0,0.2600922017494882,45K-60K,8-12,1,2
2047,2025-10-04,2.0,61400.0,122800.0,88130.05,34669.95,-0.30013141695533224,0,0,0,0.28232858306188924,60K-80K,0-4,2,1
172,2023-04-08,4.0,47600.0,190400.0,140050.26,50349.74,-0.9288661614999421,0,0,0,0.2644419117647059,45K-60K,0-4,5,4
889,2024-04-04,5.0,54300.0,271500.0,194012.65,77487.35,1.1655484045744458,0,0,0,0.2854046040515654,45K-60K,4-8,5,3
1905,2025-08-01,5.0,69500.0,347500.0,244374.52,103125.48,0.019980212143826427,0,0,0,0.29676397122302156,60K-80K,4-8,2,2
1048,2024-06-25,9.0,51700.0,465300.0,338241.47,127058.53,-0.17465713346625888,0,0,0,0.27306797764882873,45K-60K,8-12,1,2
2009,2025-09-20,5.0,34300.0,171500.0,125422.0,46078.0,-0.2046624798587737,0,0,0,0.2686763848396502,30K-45K,4-8,6,4
425,2023-08-26,7.0,34400.0,240800.0,177845.39,62954.61,-0.20108103951425133,0,0,0,0.2614394102990033,30K-45K,4-8,6,2
1414,2024-12-19,4.0,117900.0,471600.0,320051.38,151548.62,-1.3020986824151735,0,0,0,0.32134991518235795,110K-145K,0-4,4,4
1310,2024-10-29,6.0,71400.0,428400.0,305322.01,123077.99,0.2008407740865917,0,0,0,0.2872968954248366,60K-80K,4-8,3,3
2138,2025-12-01,8.0,54600.0,436800.0,310682.66,126117.34,1.2593281612643437,0,0,0,0.288730173992674,45K-60K,4-8,5,2
466,2023-09-12,5.0,48400.0,242000.0,177819.34,64180.66,-0.6787868103268808,0,0,0,0.2652093388429752,45K-60K,4-8,5,3
157,2023-03-29,4.0,55400.0,221600.0,157290.06,64309.94,0.023474576316110128,0,0,0,0.2902073104693141,45K-60K,0-4,1,2
168,2023-04-05,8.0,55500.0,444000.0,316464.13,127535.87,1.5406674313340376,0,0,0,0.28724295045045045,45K-60K,4-8,5,4
2184,2025-12-24,5.0,46200.0,231000.0,169076.93,61923.07,-1.366505026052799,0,0,0,0.2680652380952381,45K-60K,4-8,5,2
421,2023-08-25,2.0,37100.0,74200.0,55463.15,18736.85,-0.10438215021214751,0,0,0,0.25251819407008086,30K-45K,0-4,6,4
730,2024-01-12,4.0,58200.0,232800.0,164759.64,68040.36,0.17341208642168668,0,0,0,0.29226958762886596,45K-60K,0-4,1,3
